-2.895494863114226547e+01,-2.296248268501326351e+01,6.832366212587317911e+00,-8.267591105489911385e+00,1.194934377164692307e+01,-2.087821780836325303e+01,2.397226774758123113e+01,-1.933946439107827375e+00,1.161503148809672936e+01,5.513439773396400234e+00,-1.145694094431013355e+01,-1.410329191973853469e+01,4.763172488088250611e-02,2.519125860587887544e+01,-2.967301145795049333e+00,-5.344391007075556921e+00,-5.127770978776362121e+00,-1.102429192069297414e+01,-1.135047431982573762e+01,7.046709989601080970e+00,8.043208380063436636e+00,1.820970751127011900e+00,-4.263400145387637785e+00,-3.857089970923810451e+00,-1.997211219168091301e+00,-1.471858217859074891e+00,4.729526288179330962e-01,1.630014695331563512e+00,-4.766333044671217323e+00,-1.446186920217584770e-13,
-2.340257184896305986e+01,-6.589814931611640780e+00,1.458930724241260179e+01,7.485508594555374096e+00,2.433476586072508052e+00,-4.887925174495076241e+00,-1.267142970511626920e+01,-2.304258213803744582e+01,-1.261690183707348467e+01,-2.326200049073480214e-01,-8.756325726570594270e+00,1.621757893489577995e+01,1.516144492263841492e+01,-3.268138101408593954e+00,-1.418509453254374542e+01,1.511040352886689320e+01,-9.862001150234387836e+00,4.531871639329184021e+00,1.947982331961657598e+00,3.895144398084456228e+00,1.633360712553054839e+01,2.935329230346004792e+00,1.581688426210234200e+00,-1.008375223039587709e+01,-6.431898957052833765e+00,-6.606874397235258378e+00,-3.780701590166964277e+00,-2.356704033635963480e+00,3.308603945076770136e-01,-5.878218918564659390e-14,
1.141521822444157834e+02,-9.350562571925719269e+00,2.767753754289800128e+01,3.531360744634748272e+01,1.095701305700542250e+01,-2.634404749863150208e+00,2.352772979219870209e+01,-5.202923219705600566e+00,-2.864561159710147020e+00,-7.528227173019640395e-01,-5.102901518329848507e+00,2.176544369124609746e-01,-1.248974231215854991e-01,-5.295357962936097174e+00,-2.280060942488606746e-01,6.111815672583643000e+00,3.008842997289106758e-01,-2.977521557050077483e+00,6.071738077989163873e-01,-1.528421231940910552e+01,-3.540542313027915000e+00,4.488017438035077689e+00,2.956398445549107468e+00,8.585391945769051958e+00,6.373279396988010603e+00,1.711632338406370968e+00,-4.801654404120549557e+00,2.501673477449152472e+00,-2.889244385343474608e+00,-4.851327672916738720e-14,
6.190972858970141601e+01,-2.215935263879575956e+01,3.927439961973045346e+00,-1.404855229279732498e+01,-1.015026835042236453e+00,-8.156852077594345829e+00,3.334157427799502305e+00,-2.301247945021905750e+01,-2.019003227503774767e+01,-1.171600242818865745e+01,3.726751384757127639e+00,-1.069147436917051230e+01,6.963607677679561014e+00,3.831690628545808774e+00,1.113202797048258219e+01,-1.137916656197619680e+01,2.122511146364836510e+00,4.363012695648468053e+00,1.336093375831615226e+01,1.096651509548439485e+01,-8.195567515148747262e+00,-1.626077708977944569e+00,6.145743359419780560e+00,-1.003911367702783330e+00,-6.105378063821904178e+00,2.324271379161391593e+00,3.366962572586668756e+00,1.625006368398256962e+00,1.171160582550970908e+01,-1.372773422714246294e-14,
2.107488358006684592e+01,3.795366545710839290e+01,-2.197051206608922413e+01,3.236945262792284339e+00,-1.555156032252615184e+01,1.196545558205776849e-01,5.227355806635497260e+00,-1.429922922272182362e+01,1.165182867265387756e+01,-1.807540181625600439e+01,3.340902483369700970e+00,-6.798208224511521180e+00,-2.936324352019115125e-01,-1.291892346609220921e+00,2.796160102804368663e-01,-1.506790804159910124e-01,-2.679224970306213205e+00,-4.113747328432385331e+00,4.013397261345891920e+00,-6.236279651890723308e+00,1.324652324500087808e+01,1.817859249823376322e+00,-8.821749546214412874e+00,-8.742322504329841593e+00,1.719413352903928383e+00,1.126088630204383811e+01,-3.525076468924144280e-01,1.611019755892319338e+01,2.130926441027196638e+00,-2.953366717850514078e-15,
2.228935414495462197e+01,-2.805600877548870287e+01,-2.078979730081620758e+01,1.418878705176732202e+00,-2.038449075248156106e+01,7.542486621749755926e+00,-1.443999788295107445e+00,-2.813910323085634158e+00,4.612899398050894106e+00,-2.964065110070815301e+00,1.140549618436589441e+01,-1.291944650374601489e+00,1.258903732077883397e+01,-2.731560717858055209e+00,3.119001329514879739e+00,-2.763870425985551549e+00,-1.253974509913207669e+01,1.100940415776553571e+01,-1.884802689819325971e+00,8.995470211074135136e+00,-3.964189712308653135e+00,2.919022848203067788e+00,-4.277023522708914838e-01,2.475477610980896248e+00,1.392613009249223666e+01,-6.461822822665907573e+00,1.331344055988608055e-01,3.129404156318912111e+00,-1.851753356993101463e+01,-3.897533337737790760e-14,
-3.042261568544405748e+01,-2.547683317303143724e+01,1.113045030914300426e+01,4.474266022272519905e+00,-5.241109626416581513e+00,1.847503184053001846e+01,7.663032472628816372e+00,-8.471700540205034713e+00,2.135884852105720455e+01,-9.957691615887463987e-01,-6.669459699792468221e-01,1.111664207324133535e+01,-1.164041080317094767e+01,-6.324481052912334533e+00,1.226755515354539838e+01,8.906617237560448430e+00,1.605511595990842011e+01,-4.953059697437780073e+00,3.159577559622227749e+00,1.052108098069139430e+01,2.489419290302340437e-01,-1.769639610785739237e+01,2.719242726227764084e+00,-6.480523348674120498e+00,-2.248329300616630277e+00,-1.192514489106138997e+00,-7.272005854756510068e+00,4.708697091571409032e+00,-1.002782444705249354e+00,-2.960652556449616668e-14,
-3.409145442028674466e+01,-5.316749087527304907e-01,-1.767664053468392504e+00,6.528874818400417723e+00,-8.713250411614772428e-01,2.601159593723202690e+01,-7.152598398842182625e+00,-8.366814738759792425e-01,-2.697765768557286670e+00,1.467434140531495146e+01,-2.509625202565871049e+01,-2.526138373294202566e+01,7.173172518180282786e+00,-1.507635227403078026e+01,4.748051048259178231e+00,-1.002573160116293849e+01,-8.496934801684526972e-01,1.181565518620137034e+00,-2.609859895697619780e+00,-4.812448792478122073e+00,4.930040631445841370e+00,-5.309647237205736836e-01,1.000179183640326208e+01,-4.000763850630350227e+00,-3.955026695051088836e+00,8.167982587167609054e+00,1.421450746612542559e+00,-3.649142858889024676e+00,-3.885258159521659760e+00,1.191408083300871112e-14,
-1.549943341360619975e+01,8.555365482117309461e-02,-8.892967713176611610e+00,-3.538905818419387117e+00,1.768976498544940990e+00,-2.135578659391488898e+01,-1.697593933504237640e+01,-2.735040369432700569e+00,1.366459199430643068e+01,-1.309317283134355492e+01,-1.613366089175964291e+01,1.443708748487045668e+01,1.676365968699130571e-01,1.785071900909889875e+00,3.706701176940007336e+00,-1.880270248585463477e+01,1.299805169290575257e+01,9.419332582108930652e+00,-6.535117609437672392e+00,-1.019168526763608362e+01,2.734286988043813871e+00,4.739241205011570202e+00,1.158188775349010591e+01,9.091961507420201372e+00,-8.372030784356120081e-02,-7.264591587827291086e+00,-5.645846888737403368e+00,3.892032051989452235e+00,-9.200617950506467801e-02,-3.425124767142406768e-14,
3.659048219421740811e+01,2.515303678316645986e+01,4.305225475699901239e+01,-2.898371530557921716e+01,-4.235531700541132238e+01,8.469867978670347242e+00,1.078577371013876407e+00,6.697649869640918574e+00,2.302537616206723481e+00,8.096327909627591524e+00,-4.229516647909830951e+00,6.509887436596063282e+00,8.544112885594726592e+00,1.006566661495707216e+01,1.414193243545658119e+00,1.169342434478295667e+00,-2.228719258784849638e-02,9.591263135480393442e-04,-5.423679830324388718e+00,-2.808518145237751895e+00,-1.861507704515452222e+00,-1.161603073809742925e+00,9.410470556885319748e-01,3.790912740753871635e+00,1.532676057026449157e-01,1.460680235740556165e+00,9.255468588598659840e-01,-1.552669701459914897e+00,6.060980378796075874e-01,3.707800668058258697e-14,
-1.947095767773744868e+01,1.001444741613759604e+01,5.331658565460310584e+00,9.416146644802214638e+00,-8.056596309796081101e+00,-8.173911604330195146e+00,-7.256318208290212013e+00,-6.159151785241984145e-01,-4.041219413429979035e+00,8.005405840544042917e+00,9.208098296611487044e+00,1.387395078933539860e+00,-9.214444513779156409e+00,-8.856348190840213519e+00,3.559451660112023408e+00,-6.508403456390800201e+00,1.832483089331581994e+00,-1.848272113422556018e+01,1.183432807375180040e+01,1.441990895000010298e+01,1.305135476845348563e+01,1.028069568922876087e+01,-1.275626285176644448e+00,2.049701197621113735e+01,-4.846477577529896941e+00,2.916307186600482493e-01,1.281609466171749645e+00,-2.951697808621494001e+00,-5.161650085714759584e+00,-2.452942363118104652e-14,
-9.899925414930812906e+00,-1.157099679381361312e+01,1.852858749614410527e+01,-7.271517535314345970e+00,1.591845874395819571e+01,-1.336142703814001909e+00,-3.947025116734619132e+01,-4.005619997948761224e+00,7.866055118131130897e+00,-8.725105304298374165e+00,1.178720077866376847e+01,-1.211027048615493840e+01,-5.570628575988569864e+00,6.865612361024076016e+00,1.434743430963937172e+01,1.450901953950123868e+01,-9.533325531097498029e+00,-8.221737415711315222e+00,-3.731121355075257995e+00,-1.114670415268724391e+01,-1.125409908201742137e+00,-1.026786221897793977e-01,1.580406734858657458e+00,1.459415706295888793e+00,4.905783349542959471e+00,1.457096711853387072e+00,4.428210696399552226e+00,-2.359239797041270403e-01,1.170496628354704416e-02,-9.123778121900016913e-15,
-2.000614921642733535e+01,1.411361560625647726e+01,-3.245928639597611465e+00,9.050405467544226923e+00,7.719852025957851360e+00,-1.228793487297097542e+01,-5.622928864458831555e+00,5.569022393256695125e+00,1.328069609873030821e+01,2.199064424442970633e+01,3.803642060212311105e+00,2.018869273836218170e+00,9.089146669021422875e-01,4.555052321484668987e+00,-8.719013500604633649e+00,8.042839657004819287e+00,-7.116901635406767568e+00,8.747686143118658109e+00,3.444702657758033748e+00,1.195239572608452150e+01,-1.298744410275813443e+01,3.814726555530609797e+00,1.537995465798577399e+01,2.184558137304688064e+00,2.792318240948694630e-01,1.300964982590445729e+01,-3.063616071052850387e+00,1.206768276031635168e+01,5.236083238068184542e+00,-4.658079477692922410e-14,
-2.792006811518749743e+01,1.563101952477023993e+01,-1.884259649908827772e+00,5.613437278668040875e+00,5.982667018300608319e+00,-6.622268543536851126e+00,4.286203864388725471e+00,3.622936446656306320e+00,-4.046132018780461692e+00,1.223146280467828717e+01,1.332817785990628501e+00,3.512715826263009156e+00,4.403855326309939144e+00,2.786542338483590342e+00,5.276130810997003096e+00,-8.768889242155917252e-01,-1.051619833387439584e+00,1.435582117872983066e+00,1.369232287587176344e+01,-1.250269661463582871e+01,-7.378916461328646648e+00,-1.049219898927234063e+01,-3.826763724447422188e+00,-1.761686038591952386e+00,-1.392754425047558264e+01,-1.371929068225507109e+01,1.557875507064776066e+01,1.023342847525592347e+01,-9.314162019783283952e+00,-5.212583836788908798e-14,
-1.929604775955960250e+01,-2.937848027706858378e+00,-2.299824558578193390e+01,9.360187616504967778e+00,-2.011964789315782554e+01,-8.793254750200878433e+00,-1.246232121444075469e+00,1.141737955846281771e+01,1.704914982419337255e+00,-2.190752600494479196e+01,-1.358957913342518964e+01,-1.041473267117635260e+01,6.892527879819239978e+00,4.289470907225110707e+00,-1.205612140950968936e+01,1.906448976860120226e+01,7.997415656488730207e+00,-8.832476058926912899e+00,5.850397228164462504e+00,3.072851713255645434e-01,-1.291189493082214135e+01,-1.800150667359571299e+00,2.042776286189762924e+00,5.515203625630755724e+00,-6.235158270939152203e+00,2.472680699438119523e-01,2.343160996425591447e-01,-9.731455142498553812e+00,-1.035466990102066553e+00,-4.617747156876461645e-14,
-3.430937604889374626e+01,-1.578699673109298018e+01,1.045202657185875417e+01,-1.970672559446180916e+00,8.797003722756995714e+00,2.801075954868008822e+01,6.579696689492670281e+00,1.721736975483368326e+01,1.152917410900004569e+01,-1.420592766430280918e+01,-1.847947541700373453e+00,4.325889646224635676e+00,-8.385278494936432736e+00,9.145929308225435150e+00,-7.675048331506051369e+00,-7.434879758094425917e+00,-1.471276567806217983e+01,1.348161865351949373e+01,1.887156879680500055e+01,-3.893565675985596108e+00,4.294857089111304482e+00,4.204933034063175867e+00,-5.792705429067297906e+00,6.515467614024788467e+00,-4.072705093495511797e+00,2.559701380143959426e+00,-1.410198035892149981e+00,-3.452773826691836856e+00,4.859994105414251031e+00,-3.489569744274945151e-14,
6.014552314136593480e+01,-4.410849428173971631e+00,-4.579003821671879848e+01,-9.702070916238099585e+00,4.851596129088300735e+00,2.373122874878333732e+01,2.730726195975155535e-01,-1.259005456787135380e+01,-6.033551246732278273e+00,1.816773619974068765e+01,3.092778816199110548e+00,1.324983905298349640e+01,-2.224879205649245240e+00,1.752913694660479749e+01,3.213855193344226979e+00,5.455910792002168996e+00,1.443864204896201375e+00,-5.312202139090911324e+00,-4.529495127108998709e+00,-8.594570558318944009e+00,3.153379389251893983e+00,2.300594855572332953e-01,2.030504362792557860e+00,6.927074789223914841e+00,-5.428559706858231415e+00,3.179849311989145999e+00,-2.875339987256495089e+00,-5.957331408647938531e+00,1.861958142257027049e+00,7.624977038656055583e-15,
-4.301959230834029313e+01,1.017918264770767323e+01,3.117892761014413594e+00,-1.102430887173292895e+01,1.445266796976192758e+01,1.088637702073090985e+01,-5.878307085859159287e+00,1.793546036958489465e+00,-3.073360924642852865e+01,-2.764516026018426942e+00,-1.887663155385156699e+01,4.207260209843654231e+00,-8.435843281339128197e+00,6.562596961684571184e+00,-2.151743847994213255e+00,3.674171025579196836e+00,1.042858426389098092e+01,-2.237302357995003266e-01,2.137658943467644512e+00,5.909716604864657441e+00,-6.151187491717865718e+00,1.443353307102513750e+00,-1.049157313004206138e+01,2.687453877745271225e+00,1.612337946469471461e+01,2.744405353184214302e+00,-2.162133508817096317e+00,1.042579765015185522e+01,-5.044304800566782987e+00,-2.005166865881591320e-14,
4.839485761224396043e+01,-2.762051243238797937e+01,-1.071388068500747082e+01,-1.385702056817805250e+01,-1.961581463310524498e+01,-1.976292713193834416e+01,-2.045264314385432769e+00,1.708313931925034979e+01,-1.080828819994145107e+01,8.580210075510569467e+00,-5.303022238144984080e+00,-8.791048425908033481e-01,-3.090400165487228890e+01,-1.145436448002011431e+01,-5.528538320651374072e+00,3.958581877104245805e+00,-5.960978250468038198e+00,3.323762266148167388e+00,7.088286091553157586e-01,-5.477882312750018023e+00,5.610087271896076366e+00,2.846530649573472127e-01,2.639086634673130760e+00,-9.510700318884985904e+00,2.129320853890739329e-01,-1.773323101889790143e+00,2.417854739417210297e+00,2.388979137779667195e+00,2.328447176545839881e+00,-6.893270676489038351e-14,
1.214259703395311902e+02,2.181188273019962764e+01,3.764372577892757032e+00,1.162962141736033495e+01,1.622975954467296944e+01,5.369374799582209867e+00,-1.912848863874626559e+01,1.960394166956283968e+01,4.645543929087113888e+00,-3.108588270465121983e+00,3.263909833863153587e+00,-1.107114480912781307e+00,-5.824614566422857687e-01,8.212558576052714443e+00,-7.032995003316710125e+00,-8.699048274202752395e+00,1.019927571248778619e+01,5.037326178229915019e-01,1.709870727441677563e+00,1.262872160481720307e+01,3.517521594657225137e+00,-3.350938014379388541e+00,-1.444584855140765844e-01,-1.462724650959541073e+01,-1.284039747581110946e+00,-2.318955696088720764e+00,1.400073894099762573e+00,-6.717626293663931492e+00,-6.040575055748674593e+00,1.168834994069722910e-13,
-2.932839706100714494e+01,2.068920784468065577e+01,-1.799638672397255279e+00,4.284001758612542510e+00,4.127947630577606830e+00,6.440458090575613248e+00,9.137804992816013439e+00,9.086240048040254980e-01,-1.181658105988407925e+01,-1.620722978795226155e+01,3.811091574330355947e+00,1.197032583044154741e+01,-7.382484887499771276e+00,-4.306903622648784236e+00,-3.666540141141650277e+00,-1.199387258750450691e+01,-2.108745138165951616e+01,-1.527088886917177923e+01,-1.257245373200659522e+01,2.296205875996178758e+00,-7.614330143712628285e+00,-1.238839723072089072e+01,1.390744608638037683e+01,-2.258527232520675110e+00,1.518729459110577329e+00,-1.220078635843090842e+00,5.472022628268543576e-01,-2.730987890889858605e+00,4.535830557230230986e-01,-2.336433997662812345e-14,
2.669344752012114697e+01,-1.766855423334301678e+00,-1.722960517454276141e-01,7.925625491991314497e+00,2.996610634418845009e+00,-1.434250250085271405e+00,-7.712789287146411432e+00,-8.857758463743296007e-01,2.880645289343794158e+00,-1.071288336798322360e+00,-6.327408366703286546e+00,2.743139898754873407e+00,-1.978565501501844848e+00,-1.167963931860914961e+01,3.961105668226160503e+00,-7.386233444332404030e-01,-6.581328347724245020e+00,8.091185837250041146e+00,-2.131140217365137701e+01,8.027783130630625763e+00,-9.822993276825252806e+00,-5.351825320180625400e-01,-2.357360901300397771e+01,7.232251049399105902e+00,-1.520115045312356550e+01,3.131825471734139388e+00,9.429333033577752543e-02,1.272267254773136846e+00,3.970759682190680984e+00,-2.686913191940476509e-14,
-4.384012323460297011e+01,3.017002975529859965e-01,3.129450717645016589e+00,-2.746751622954926031e+00,-1.651619307641902790e+00,4.899084708033843327e+00,4.866757472542954766e+00,-6.012861711389677621e-01,2.547020311548908733e-01,1.939250272425192545e+00,1.034929357083903945e+01,4.754711169218179379e+00,-1.281436445628605814e+00,-3.640146539439851114e+00,5.403391200466012734e+00,-4.572551838384107725e+00,4.618667360200582550e+00,-8.238896227364888247e+00,1.218552127656022277e+00,-5.587803958842954444e+00,-1.531539857483644695e+01,2.658075930538810638e+01,-2.772716375704763703e+00,-1.845472011275753843e+01,-5.330564046044553805e+00,-2.632887831260707578e+00,-8.705672238636779525e+00,-3.614927185794119868e+00,-1.901388958828602815e+00,-4.716658921072314214e-14,
-4.391260875223084525e+01,1.316537606664562787e+01,3.859197979959603231e+00,8.122807890364759587e+00,-1.082651947377168966e+00,8.750687475759271194e+00,1.167265082644609286e+01,6.870143773965167178e+00,-1.598486234343980783e+01,-6.714620954267787489e+00,2.329487711836574348e+01,-1.613570181120718416e+01,-6.501575668470720437e+00,4.899579711226200729e+00,-2.266063146322226107e-01,8.040351701730205747e+00,1.135362258934464741e+01,1.654200221011451433e+01,-1.485527138905364453e+01,6.000558766029576718e-01,9.118569876259599027e+00,2.174531183504448961e+00,8.324598347775715723e+00,4.385042225316946762e+00,-6.574073359279512196e+00,-7.926194111711335921e+00,-3.213748809711552745e+00,2.579672474209850908e+00,1.028150575577787773e+00,-3.701628847191384963e-14,
3.029751928524636639e+01,2.040880245461710629e+01,-6.373441563007430588e+00,-4.544388442858893740e+01,2.916171032196927015e+01,-4.265711666435118232e+00,1.715149534013655952e+01,4.108994651512348106e+00,1.107906601569684391e+01,-2.609793189954693560e+00,-6.204794661247432508e-01,-3.357945645064333018e+00,7.330542841550883537e+00,-2.075731222702388123e+01,7.295065083360439129e-01,1.093261782707724628e+01,-7.590262753445717880e-01,1.166389173441614746e+00,2.704494876318181973e+00,2.493805898072542604e+00,1.849534132744723225e+00,1.014798567657394068e+00,1.972585971727027987e+00,4.400659809657934574e+00,1.904552629927817486e+00,-5.486328336601085987e+00,-2.172464866467162192e+00,-4.007013403231757032e+00,-1.457077627441566436e+00,-2.686913191940476509e-14,
-2.466788369228078892e+01,-3.046603377211468455e+01,-1.801541425461921975e+00,-2.006156101067290809e+00,5.016500196703343128e+00,-6.909852927151246327e+00,1.537026916183706238e+00,3.032051701405093880e+01,-1.004524961048719156e+01,-8.909731984118336445e-01,1.381557384673918776e+01,1.122334090173440835e+01,2.443899332379579548e+01,-6.155376706343177240e+00,1.050024392171427179e+00,-3.624028590219797952e+00,7.990558506550966555e+00,-6.840493543676765320e+00,-3.803901427471743979e+00,-5.916760934408089589e+00,7.760847699811749045e+00,-4.522232563884808876e+00,-2.438162804258510619e+00,-1.603092945409575254e+00,7.380735436069734146e-01,1.436284730977892465e+01,2.362869296148560228e+00,4.026398980520825788e+00,3.373222789430475821e+00,-5.324733709510809376e-14,
-3.925871433794248588e+01,1.019912986407350708e+01,8.307471142102469397e-01,7.818781710633438742e+00,1.194523767126164593e+00,-1.198173051664248767e+01,1.198717097837676171e+01,-1.287047650461675907e+01,3.893663748339458053e+00,-1.043408747706733752e+00,8.362217192391506737e-01,1.046242762626640221e+01,-7.485575171692807395e+00,1.130983229240740406e-01,7.014026630832039366e+00,2.555558043038949734e+00,6.136544288170284744e+00,1.307847447038962230e+01,-1.866616095805303521e+00,5.978706672006546263e-01,1.107042484512336333e+00,2.298252622862304140e+00,-6.029752469819130711e-01,-3.883265678425217970e+00,8.418199165792692895e+00,1.295242453081282719e+01,1.934667957715765851e+01,-1.692373319699171219e+01,-2.405728874006744178e+00,-6.850683215153807737e-14,
-7.375177892177416261e+00,4.256748178470603605e+00,-1.025689769482888103e+01,1.729785620491373521e+01,-4.514892528112516068e+00,7.583967408848281799e+00,2.031373789591091938e+00,9.549451328337161371e+00,6.672112172766332172e+00,8.128766140023179432e+00,-6.127793939349230001e+00,-1.261294545490321939e+00,7.515493440146183701e+00,-9.141883833092065981e-01,7.092887499332122481e+00,1.323835547389610845e+00,-1.192565046434587606e+00,-4.762861674197227835e+00,-1.545365192654686526e+00,4.718965278702643928e+00,2.238689934158466954e+00,4.613009899647629197e+00,-3.274775495395886526e+00,-1.185020019393701718e+00,1.483912476411862968e+01,-1.831619387581164204e+01,7.983607501876241130e+00,1.287871148919749187e-01,2.053157916879949241e+01,-2.992755782776912454e-14,
-3.229056950337097476e+01,1.691871367856826680e+01,-3.825054595687416015e+00,7.417778338687500472e+00,-3.369557315487649696e+00,-2.206156093519948413e+01,-1.437072330458952552e+00,4.023796692250833917e-01,-5.240825288044974606e+00,1.164739929558793285e+01,5.710077758902150080e+00,-7.095884885899785388e+00,1.888206074618055563e+00,2.586901555136499997e+00,7.911111378465459865e+00,-4.975840980801547353e+00,-5.141445437853213285e+00,6.083527118280601442e+00,8.679543917638929074e+00,-5.689963845341021731e+00,-3.538872362738826327e-01,-1.532908881941996171e+01,-1.008612015511312343e+01,-1.412918696932158102e+00,6.622574803391695575e+00,-1.209856227802276751e-01,-2.058665749351913021e+01,-1.185816401677320187e+01,1.635514673043035438e+00,-6.110476707954504150e-14,
-1.600733363773285944e+01,-1.119525991153271960e+01,6.058874103495145214e+00,-7.533583543821380069e+00,2.715018991558357797e-01,5.252157571539266989e+00,-6.284754861998266051e+00,-2.124747404765151515e+01,8.107268282506430168e+00,8.103847593499665436e+00,1.535667275136854570e+01,-7.846412615782337951e+00,-2.019061680269559123e+00,-6.668105136373934982e+00,-3.178906254254579977e+01,-1.096487573580054686e+01,1.074055151837368527e+01,-3.705478525966404924e+00,-1.921772715141338850e+00,-7.234543229611637649e+00,-6.015223168494065575e+00,-6.124304384435149906e+00,-6.012820496793191083e+00,3.117658209433546102e+00,5.987165511124445949e+00,-2.350252117589366918e+00,4.047028248827487573e+00,-9.798885003880317690e-01,3.443023923612640314e+00,-2.019478334558399979e-14,