-2.640748690540627663e+01,-1.408928375152027712e+01,1.028916342485118562e+01,-5.110454504227652794e-01,7.530334192263405946e-01,3.871019009535558553e+00,-1.842155741030099847e+01,1.019093099774960898e+01,-2.874195744588492119e+01,1.875456780625495767e+01,-9.568242024268139190e+00,9.824232995288085135e+00,-1.317124915456458378e+00,2.326132300035303135e+00,-1.271964428078562115e+01,3.394215651343829521e+00,-4.582015923475967867e+00,1.477026760641376235e+01,7.069126731465500413e+00,-8.807139833778517612e+00,-2.712189912228182287e+00,7.310133977190692856e-02,5.707548167850141629e-01,1.132689874196524826e+01,-1.254191311764245853e+01,-4.644694187757884007e-01,-1.008463061265658389e+01,-2.701985413371903455e+00,9.745535602456202540e+00,2.063782243663597082e+00,9.727982746346219400e+00,-8.524693411870741144e+00,-1.580181026505179220e+00,-2.469511319828423535e+00,-5.270979562666576967e+00,-2.954508456640974501e+00,5.289340662388318570e+00,1.056627621752989743e+00,2.919000907099626563e+00,1.017315018273422078e+00,-3.089892845310422853e+00,-3.050927064972862368e+00,-3.232010385350879700e-01,-1.090777611829574223e+00,-3.560647149255151245e+00,8.491767759023934659e+00,3.644921397228393367e+00,4.325158659225039059e+00,3.340558081045698291e+00,-3.098615459671883343e+00,-1.107109009782678788e+00,-8.457619989754870948e-01,-3.632632105440645187e-01,1.808824908208334525e+00,2.920883810565532812e+00,-1.005388282077685824e+00,-1.905328941473083404e-02,1.501259807223415788e+00,-9.918116900579317941e-01,-6.082807868512674077e-14,
-2.296166407276214727e+01,-6.709401884393920490e+00,9.887030039578114327e+00,1.880230725153188842e-01,8.377252175214302099e+00,-3.123942073142476961e+00,-1.427639093699018424e+01,-1.307019155031933089e+01,7.130607209838354166e+00,-1.589772458442554992e+01,-2.336885768802179797e+00,1.072428365766071368e+00,3.637477265644887048e+00,7.453229687521430336e+00,3.331278299841264889e+00,5.964678353539331290e+00,3.001422491686013827e-01,-2.984472217974304620e+00,5.642360191704169914e+00,-1.463772785057576575e-01,2.606257210703850191e+01,-4.681012497337770029e+00,-9.869765584231357636e+00,8.134557064185155895e+00,7.148905585880111602e+00,2.128994520586766637e+00,-4.941872661623926355e+00,-7.984181747104916127e+00,6.805208325105809308e-01,-7.333585660699198705e+00,5.936499533998476963e+00,4.326510087786217262e+00,2.255534858371774476e+00,-6.992018138414655581e+00,-6.482909645814374677e+00,-2.195683533927918152e+00,3.108302412883845012e+00,-1.446456857495080506e+01,6.776659911250662915e+00,6.524300486387143216e+00,-8.038035493583777225e-01,-9.135469768803680113e-01,1.120859693941920554e+01,1.982955817791729247e+00,1.013563944212673151e+00,-2.242940460795061153e+00,3.388656260906747431e+00,2.598178819662269046e-01,-1.643316703987864669e+00,8.793366242147695466e-01,-4.196525855180776254e+00,6.599628227904745792e-01,-8.754247144807880687e-01,2.336432379595299036e+00,-2.403633015368834336e+00,-1.156791431722302921e+00,1.176156578650484841e+00,-2.422202857497935680e-01,9.669686117750829757e-01,-3.373343271384499076e-14,
1.148779075811169008e+02,-8.166147953707517004e+00,1.977645507046552842e+00,1.486261034974227790e+01,1.714651273219629246e+01,4.884210655467181361e+00,-1.871365218115152018e+01,-3.215127247939062016e+01,-7.364471928397466449e+00,6.213376153102510457e+00,-2.490138909400494782e+01,-8.831557197954238436e-01,4.313153334028494990e-01,-5.340738960290212667e+00,-1.444912597183875880e+00,-3.684915353600548116e+00,9.188357817966407382e+00,-5.135940568985129850e+00,8.406738407895510079e+00,-8.814825327229282692e+00,5.644154944636834870e+00,-2.018551743656901376e+00,3.047929324827091779e+00,-4.835474340981577690e+00,5.245089964741206146e+00,-3.384011318934794676e+00,5.189048450507336430e-01,9.243042830979643076e-01,-5.533212929269479829e+00,4.477640559922323682e+00,6.871147887212898375e+00,1.313400777084492155e-01,-1.027711609588764397e+01,4.345601158430121735e+00,8.720701654807225367e+00,8.764869848243950656e+00,-4.618965102610392393e+00,1.018559350219517379e+00,-2.200881266463949437e+00,-1.441093577677097670e+00,1.451197671620541252e+00,-2.586410992242426765e+00,-1.270140052172010980e+00,-5.504737792921353678e-01,1.906635398569182405e+00,-4.629390444632528467e-01,-1.457181523544100354e+00,1.658916611923134443e+00,-4.889588682565696454e-01,-1.242011888415449627e+00,2.160821278412497826e+00,3.233204664631230241e+00,-1.914256060227618184e-01,-3.237991379636993905e+00,5.753073143418068192e+00,-1.627549856771081549e+00,6.746635098315960644e-01,7.013370688320060831e-01,1.023489260356271469e-01,-2.342457824933141808e-13,
6.192013216514376239e+01,-1.384670117700967751e+01,2.418266939870282783e+01,-2.145432112962124549e+01,8.569901960173124777e+00,-2.127667024906404336e+01,-1.204704422747917292e+01,-6.708176793074623667e+00,-3.291937350487713410e+00,6.422205547895392108e+00,7.039491097195123004e+00,-2.921419562207290710e+00,-2.799911310898131056e+00,-8.051574692669598576e+00,4.341218456389799307e+00,-1.746697541232872242e+00,-6.654182447005432266e+00,-2.200206429209652814e+00,2.404536802633393755e+00,5.317209589288871552e-01,-4.357709420167305225e+00,2.587305599869607953e+00,-1.242136209690021253e-01,4.007087815380125373e-01,-1.472558962598426557e+00,-2.335419012056731969e-01,-5.593882300077642755e-01,-7.178657470570761312e+00,-3.147233166542994454e+00,-4.210779195900868466e+00,-3.236318316585834687e+00,-3.463110222492771673e+00,-6.623654265016112874e-03,9.119738688447198705e-02,-3.278321741594182992e+00,-1.755703671865696869e+00,6.148100700465688462e+00,4.346284122411607775e-01,-6.298827565599185441e+00,-1.714780935223729541e+00,-4.542922710836493350e-01,8.845564464922597292e-01,-6.558068438350300511e+00,-5.234180560614453137e-01,2.962380613720739131e+00,-1.662627293724658006e+00,6.543579077645117259e+00,-7.738761950751102958e+00,-1.115152389061074167e+01,9.682363031934778874e+00,-6.875545719115752519e+00,-2.567082639994099136e+00,-2.194642115329688004e+00,7.233749679699133850e+00,1.571237352834684353e+00,8.995055144172589223e+00,-1.056246225725102050e+01,4.176254277140756810e-01,-1.511210581081007920e+00,-1.188719261913107061e-13,
2.235153961449840310e+01,4.395133187474555569e+01,1.021541578603958023e+01,9.581921771038723890e+00,9.176025755784806393e+00,-1.389406214498569980e+01,1.574006553075844472e+01,5.013492672770679448e+00,4.420441355303451836e+00,4.941373732720693468e+00,4.197682604230027259e+00,5.319036719015112880e+00,7.891223661171061998e+00,1.750901680392316973e+00,-1.278245699363541821e+00,-2.778818298083061578e+00,8.698169940149345081e+00,-1.599392173199861045e+00,5.883665106815557877e+00,2.467093289007295631e+00,-7.891381781483086666e-01,-3.494637038976589949e+00,-1.202007428123326394e+00,1.595066912217017130e+00,-7.607328701192553666e+00,-7.698879715219350217e+00,-1.678382514356219879e+00,5.315972032493468724e+00,1.038411154154146088e+00,-1.509734235259994728e+00,3.607889938021667575e+00,3.341030638879910253e+00,-1.498162016597611279e+00,-2.723410462108481145e+00,-5.305132116415730792e+00,-1.130382774932439105e+01,-9.155489261455956873e-02,-1.474759729911276684e+00,2.651594157990646128e+00,-6.189142983461102254e+00,1.285073048210972235e+00,-1.816199039817133709e+00,5.889956337968878408e+00,-2.791300316998734043e+00,3.978493312055601638e+00,-1.081264071056263987e+01,-2.165738266553615329e-02,4.811462196108830192e+00,-2.976211580334989559e+00,-5.277290076782356287e+00,9.162281680640939285e+00,-2.565209042265852446e+00,1.034056120210905760e+01,1.496858183319069280e+00,9.735685843964770214e+00,-1.754991513518190105e-01,-9.074109027333289390e+00,2.338340577323185787e+00,1.883589325002355208e+00,-1.113475631142613054e-13,
2.445940607240337172e+01,-6.646450731848247528e+00,2.783963250606407414e+01,1.232122192285321383e+01,-2.735960359108584328e+01,-1.370555517509317589e+01,-2.973881154999366672e+00,5.740952509528541192e+00,7.319922915117733631e+00,1.584466837032958431e+00,-1.099537821674389848e+00,-3.936863648131216475e+00,6.274877992445763830e+00,-4.487318953593498527e+00,5.545508441209566541e+00,4.617951599799350881e-01,-6.953828507596913511e+00,5.837900547330215240e+00,-1.564321811319636879e+00,5.526570946075356261e+00,-5.598251916380074356e+00,-4.200713601665483132e+00,7.109653480455377927e-01,8.102602349193842812e+00,1.846567415915169708e+00,1.860601259624707238e+00,4.808423197722736298e+00,-1.001031798701290931e+01,-6.354425705432833915e+00,1.109279784361094645e+00,-4.940951750484544824e+00,-2.156420717246918972e+00,-1.958578537904828165e-01,8.973460197508050129e+00,-1.875287226229229276e+00,2.296635404011602155e-01,-1.739780825966652233e-01,5.498246291850923839e+00,3.442618212588524962e+00,1.864341266637449535e-01,2.987567783238556096e-01,-2.852753551649796826e+00,3.217156683916643889e+00,-3.158156792879468266e+00,1.673469614157919727e+00,-2.045764368162124480e+00,2.348820298414323382e+00,-3.304665411473862946e+00,-5.969444389547982510e+00,-8.003177270653162978e+00,-4.221368668444835492e+00,1.041800482367905545e+01,4.448663859485732175e+00,3.815104326745212937e+00,3.769223608044697027e+00,-5.036415850164162045e+00,1.134018090017121239e+01,9.054725356925427349e+00,2.170272003683058060e+00,-1.801267468515277415e-13,
-2.718661511486379112e+01,-1.554450068687185293e+01,3.045427275307683601e+01,1.634747490726234176e+01,2.356901971415025443e+00,1.412669668604618067e+01,-6.882196447064346856e+00,3.839739251431021572e+00,-1.163562426897247537e+00,4.955933949468959376e+00,-1.066761370554378807e+01,-1.319782172404815990e+00,4.128490571874605664e+00,8.998967038705401933e+00,-9.680708181467606588e-01,5.558750421729079072e+00,8.019413201714140627e+00,-7.832260696176741810e+00,-1.980313340463269256e+01,4.322092655143705997e+00,-2.372824629044851807e+00,1.217409723188152704e+01,3.056903440807948069e+00,-9.003795806051940076e+00,2.001480737504837570e+00,-1.153671056669967854e+01,1.103417914872854766e+01,-6.391635051452810856e+00,1.232944839394565895e+00,8.750726530449691509e+00,1.801183846951266876e+00,6.056690204584744275e-02,-1.815553764047022622e-01,-5.679036939408516282e+00,-1.035107834278730898e+01,-3.601875884672153805e-01,8.937922442380950017e+00,-4.025329756260888625e-01,-3.756185933213012085e+00,-6.044792086865359515e+00,1.385237639872856974e+00,1.390553734671865493e+00,1.919228701421554328e+00,1.487420885981238783e+01,3.554952594504258712e-01,-3.513825104646237651e-01,1.133971764158468565e+00,2.183954244904657394e+00,-2.881386864301135553e+00,-2.598834210526172139e+00,6.612579348732338103e-01,2.614367663775323702e+00,-2.306064436060798695e+00,4.594401198354947091e-01,-3.850420631351403888e-01,-1.314822371629972952e+00,-1.071608030541815193e+00,-1.635740649264556534e+00,-6.508257151734946344e-01,-4.442106404933809927e-14,
-3.201871653301500231e+01,2.185109049352801591e+00,1.567099384641508486e+01,1.449275411574562789e+01,3.266607075878870781e+00,1.312741366576156210e+01,-3.794242463345989247e-01,5.462621635057855585e+00,2.996636067021411609e+00,-1.086942946678190935e+01,3.979601089078764975e+00,-1.361751919521303478e+01,-1.226136019583007730e+01,-2.198840333763668653e+01,3.453896113369090415e+00,1.780051088717453567e+01,6.052276978697671339e+00,1.837318298381850790e+00,1.558192819055762435e+01,3.854301078062634112e+00,-2.534442053864022881e+00,1.751547713045680243e+00,2.221898283539944430e+01,2.125417838859556152e+00,2.242218449530776869e+00,-2.571550861895400830e-01,4.054614268729352489e+00,8.995905451456323476e+00,-4.735629986794538837e+00,6.390499816432029245e-01,6.499147789010948806e+00,-4.046239722618432566e+00,7.453350039069946753e+00,-9.319643394824140614e+00,3.649113058696227818e-01,1.962368710292089702e+00,3.857131176926972493e+00,-7.204478715368664687e+00,1.073653821640412565e+00,-5.412278664327252464e+00,4.930435649781571561e-01,2.823774858562085655e+00,-3.564448028987632799e+00,-5.401242382305325940e+00,1.585686924882310000e+00,-2.407310087776443286e+00,9.235944941878793113e-01,-1.505784978418182263e+00,1.640483222495406679e+00,-2.730683517562652263e+00,-3.269486546710732355e+00,-1.532934304245036516e+00,-2.307025491015508578e+00,1.849221567840306779e-01,1.276282718532589122e+00,-5.481295007045553502e-01,1.451993584042434060e+00,1.026452711827760433e+00,-8.776979295129487824e-01,-6.846086197942469198e-14,
-1.359935467389250086e+01,4.744842078335448576e+00,2.806911260167684219e+00,-1.596933269531811916e+00,-6.890863005997828417e+00,-7.109597431008036317e+00,-3.075620498390835511e+00,3.066615194978336234e+00,-9.880676517915002677e+00,-5.510222868725357159e+00,1.688632533327982443e+01,8.437321807063508317e+00,2.166681493172061046e+00,2.653148453876914203e+01,-3.021630288868046854e-01,1.652274750920162560e+01,9.271449927998734353e+00,1.657530924161438657e+00,3.737021294883664080e+00,-2.474036624101297654e+00,-7.810764905591669915e+00,5.000888366298542609e-01,1.864409647249170687e+00,-3.202183841027409272e+00,6.564948980651648114e+00,2.865121588125974395e+00,3.095241607147116270e+00,1.025935598890741218e+01,1.012989493617289938e+01,2.716326185812602656e+00,-7.117727707067520448e+00,-4.667097150017404106e-01,-1.073588591149417049e+01,-5.200928485795157208e+00,3.431917941811885697e+00,1.088874264582485374e+01,-8.016594388359328249e+00,-3.470334007760860651e+00,2.192158396051553382e+00,2.938286326244250901e+00,4.973206686782607910e+00,-5.554241035935356230e+00,-2.806299418913521748e+00,-6.401048276148770810e-01,3.713814021090408590e-02,-4.625264671003967543e+00,4.414559231177190846e+00,7.879770424476376656e-01,1.730589561198949689e-01,5.620205893078858317e+00,-2.207144384642916624e+00,6.990522549153799226e+00,-1.463709988281312047e+00,6.684970903600093273e+00,3.540590327886671940e+00,4.804884397934303109e-01,-4.911822555694940196e-01,1.763235190582926215e+00,2.300130985249895510e-01,-5.159934979293012702e-15,
3.643011898418572514e+01,-9.814002637475899959e+00,-1.814476329715255964e+00,1.381603783437432220e+01,4.547272679403312168e+01,-2.150909671676669177e+01,2.839707067069376478e+01,2.578081273329592449e+01,1.251033571091710961e+01,-1.000412761933797157e+01,-1.963056443134946960e+01,-8.825421706281039391e+00,-3.070280471610492334e+00,1.110271872492237044e+01,8.860328489267052632e+00,8.024222869124018942e+00,-1.345532577087804960e+01,1.005208734123257308e+01,-4.057480424426215038e+00,-8.860612698356710837e+00,2.862300526735229944e+00,4.100373968045823436e-01,1.178020186140267711e+00,-2.194474232128744151e-01,3.953357212325245285e-01,3.172352843264867772e+00,8.612424484661213020e-01,-5.305479638976783541e+00,6.350781272697459734e+00,3.891439145547457290e+00,3.636617203635522877e+00,-1.047410525637346046e+00,-4.562809803715198065e+00,1.410269744302347528e+00,5.783802636957250165e+00,4.014200609659745567e+00,4.011254489966971093e+00,-4.958076782132156413e-01,-3.149443916366448271e+00,7.497467806975627314e-01,-2.769137805259415330e+00,3.864759522874453346e+00,-2.446754116718807825e+00,-1.824515957207641481e+00,1.612594000784715265e+00,-6.932628710155520624e-01,4.642532569267802112e-01,-2.520853356953902669e-01,1.948545864097607438e+00,-1.549388226368586086e+00,1.063682359599825045e+00,-4.596598375505548950e-01,-9.022586862440189481e-01,5.316821272546315980e-01,-7.275948544199976054e-01,1.906086658720708815e+00,7.851406159484702885e-01,-3.212379259022971612e-01,1.028881200151936071e+00,-1.087671619437458048e-15,
-1.879604374449589699e+01,3.883752966844339571e+00,-6.272071635450803484e+00,1.188740241800552866e+01,4.746011604015134111e+00,-7.916368964392936469e+00,-5.972120510404642646e-01,-3.456989044388995236e+00,6.618907920989385296e+00,1.381948149509420132e+00,3.048921960575017298e-01,-8.513567486860091904e+00,-3.322119536957720554e-01,4.618019363638644487e-02,-4.035984150132703618e+00,-6.392376891310755482e+00,2.324285538128848749e+00,-5.310019175125451518e+00,-3.680641724180076846e+00,-3.819044050182591299e+00,-2.194990028345795263e+00,1.581345193768729018e+01,4.181342525070439464e+00,-2.503822641485607292e+00,-6.991721049068160276e-01,-1.306875911324445738e+01,-6.547860198836213286e+00,-3.593636997619699125e-01,4.273711444866869158e+00,-1.444515574736616337e+01,-8.958559287518278680e+00,1.126463602629174510e+01,-9.465881763032415463e+00,-4.181796470930692067e+00,-4.297614324485281578e+00,-2.956347960368174377e+00,1.019539456722206250e+00,-3.204985350719781412e+00,1.009272624663541329e+01,3.439790658377623433e+00,-1.112796968813769993e+01,9.476314611128328069e-01,-1.100304917483288669e+01,-7.833085897684576082e+00,-5.921538647753077811e+00,4.168411642526460348e+00,-1.739964868343551796e+00,-2.296437534951216719e+00,1.527604748282699043e-01,-1.945696382549017001e+00,-4.630595029603286505e+00,4.412345206504308948e+00,-2.307289307792451949e-01,-6.979448394555268997e+00,2.276653313888933106e+00,2.930363388595654262e-01,1.346961166545167288e+00,2.414185557797590587e+00,-6.031142537422312655e-01,-2.325223347199312229e-14,
-8.546896522539299212e+00,-1.972071136537021019e+01,6.955627620226996655e+00,4.722814610437354510e+00,1.049841069484888934e+01,8.954448239258674391e+00,-6.084471535685243460e+00,-6.764332090830683653e-01,1.021458867116548674e+01,-9.557020468009193692e+00,3.023900538568859275e+01,4.913764831582907999e-01,7.020735086631958444e-01,1.761393310360433873e+01,-1.560528493545842821e+01,-1.652937243887334873e+01,-6.234178808903953595e+00,-2.563142739792012570e+00,5.655123619493506837e+00,8.030201299141218385e+00,-2.710622333403613915e+00,-8.437765590741221899e+00,1.047784260824098190e+01,-1.113234296072050933e+00,-1.617602394755663475e+00,-1.067490937745513158e+01,-5.592848851763425166e+00,-1.327289158824814308e+01,-7.692128430523381688e-01,4.980707867124066546e+00,1.489781241284225466e+01,-2.593530507089538140e-01,-2.119567553248736580e+00,1.251893708659724547e-01,7.974645850264741931e+00,8.745383294533346508e-01,-1.944087211854262476e+00,5.467772883628245761e-01,-2.983373379267243664e+00,-1.587386165564693918e+00,1.210484993578014423e+00,2.961696655804770817e+00,-2.712309658627417797e+00,-3.198681364660549420e-02,-6.903249234895136865e-01,-1.165480054644735475e+00,-1.854445823064360788e+00,-6.172500700412761887e+00,3.400819927865702752e+00,-1.762473934284172206e+00,1.065221758025168164e+00,9.673341606253774705e-01,1.601699891811840137e+00,-4.089830399278738815e-01,-2.680117171453654024e+00,2.404941987797608594e-01,3.707471304319027161e-01,9.560363945695644627e-01,-1.073360238805684652e+00,-2.132495569018288961e-14,
-1.878490030304037717e+01,1.236870422688680371e+01,-1.145773348875506414e+01,1.093992319135793423e+01,-2.870417844362027182e+00,7.270960951279675122e+00,-5.288056774492911671e+00,3.022750648996622935e+00,2.632186904903639935e+00,3.734230258211434506e-01,-2.927503290445954587e+00,4.040249770166676413e+00,-4.737684802090523561e+00,8.383441436206508612e+00,-7.918797667093246950e+00,-1.439609642650780508e+00,-1.232532535529846918e+01,-5.653468498210912907e-01,2.148816604532170604e+00,-2.359698027316741165e+00,8.795784199250159530e-01,-1.316536967947335102e+00,-3.377008569124935189e+00,-1.300106649205203135e+00,-9.625202335564480904e+00,-5.450422293476799851e-01,-3.517984310613233134e+00,4.926164398333938266e+00,-1.611955353540610858e+01,-3.987673293939395514e-01,-9.179087747512440387e+00,-8.045601211844362333e-02,1.090016548291509579e+01,-1.072476738057571044e+00,1.006419635302362864e-01,2.114539388523384389e+01,1.278932687116445699e+01,-5.391980034500965857e+00,1.187092518519373474e+00,4.796589439206610628e+00,-6.852577415050722376e-01,-1.189758694103828507e+00,-3.190675679854783287e+00,4.776301448278213790e+00,-1.362827206142547265e+00,-6.842183129324123092e-01,-8.940011184637294051e+00,1.286882328774547224e+00,-2.663628629579815943e+00,1.787361072168542231e+00,1.726215870848175848e+00,5.262050977825096787e-01,8.094678205270552596e+00,4.956012873443535471e-01,3.194838125188686817e+00,1.219291148919652512e+00,-2.939327588487255394e+00,2.441911875600650372e+00,2.264178768462162150e+00,-6.098073435101269979e-14,
-2.650305209129045281e+01,1.215485719825518984e+01,-3.056987566847871651e+00,1.758372177713449558e+00,3.784836997660395497e+00,4.203916641228346407e+00,4.739604662732532780e+00,-4.668215275849387780e+00,-4.454388405455216748e+00,4.590428425033333149e+00,-5.384999370538629648e+00,-3.014161587320315916e-01,-1.229379461323991585e+01,2.440712196803890066e+00,-3.246513924278469077e+00,1.238031485890363381e+00,-1.020721674926726408e+01,-1.180618119557359957e+00,9.080094987275274532e-01,3.329493573440885701e+00,7.522345769202448906e+00,-4.678448052422820247e+00,5.333499439841995482e+00,-6.793142975700455999e+00,6.506856876165587611e-01,-3.155992944370302755e+00,-9.195014832894786716e-01,8.464760381815709778e+00,-2.877871948829512361e-01,-4.917454905545845634e+00,-6.703824685742278966e+00,1.070683242944947011e+01,3.992456772303209167e+00,3.114815867598912824e+00,3.088469462530785137e+00,-2.663706759800607005e-01,-7.994245329643790754e+00,6.150091788754078692e+00,-4.187268048854104308e+00,-5.466080103372267907e+00,-7.024852534987221730e+00,1.311208714009565179e+00,8.111200292304259207e+00,9.409645186102761016e+00,5.630808804269742396e+00,9.583184818289653961e+00,1.469073899773847280e+01,-7.281519718545997222e+00,8.635964350189745176e+00,-3.454314571843719150e+00,-4.336486632243535588e+00,6.558787282143974107e-01,5.527915045834530972e+00,4.464043618891229137e+00,2.244547350497707150e+00,1.004131450378796586e+00,-2.430834742591055697e+00,2.505231064466280078e+00,-2.026742788633036640e-01,-8.474124180146702656e-16,
-1.679518221776335452e+01,1.197137596360700762e+01,1.723316633085285332e+01,1.961647799295646166e+01,-1.424042640555855321e+01,-1.181221759632445512e+01,8.785971514661566673e+00,1.491248262021255488e+00,-2.463764837965257470e+01,-7.097973909908898094e+00,1.037503410360926814e+01,-4.860666612686700638e+00,2.842363788703931249e+00,9.804839069499925452e-01,2.463714122285471486e+00,-4.138683678582657066e+00,2.155529927070806373e+00,6.485742091306211599e+00,1.089658157821583018e+01,-8.535024902805961489e+00,1.015042114973097576e+01,4.675272811185524624e+00,-1.008714902515621681e+01,-9.298494657640876682e+00,-7.521943495457988682e+00,-6.914279507798175572e+00,7.366767102464526040e+00,-6.419514189760671563e+00,-3.858110281248502638e+00,2.944198668028126242e+00,-1.307518079270710487e+01,-8.196691638632332300e+00,6.311216037898724762e-01,-2.205371842599061605e+00,1.200242977014799273e+01,-6.564230109296687488e+00,7.215862178208451994e-01,-1.488290315385821128e+00,-2.979265981124808782e+00,-4.801448067070380965e+00,-9.944110167991999649e-01,4.197552750897287410e+00,6.703587511528973586e+00,6.224926841063629368e-01,-3.441119056495423600e-01,-5.882226778671367784e-01,-6.504247189548959085e+00,-3.725824702697917878e+00,3.855567679439107387e+00,2.355793434745129478e+00,-4.288502005537541351e+00,-2.048752757190916540e+00,-5.905550507539934380e+00,-5.186055037445512106e+00,2.490922607314420389e+00,-1.515146065461710156e+00,9.614383385194213982e-01,-1.380796483857377410e+00,-1.007556701440637942e-03,1.512592134877976946e-14,
